20次ave
1,0.0639427900314331,0.0391577959060669,8.738040924072265e-06,0.025829124450683593,0.012929248809814452,0.002024686336517334
2,0.12162530422210693,0.09912878274917603,1.2373924255371093e-05,0.04683370590209961,0.021653366088867188,0.0014952421188354492
3,0.21491774320602416,0.22285807132720947,7.998943328857421e-06,0.07625503540039062,0.03779494762420654,0.0018333077430725097
4,0.3261512517929077,0.44137258529663087,9.715557098388672e-06,0.11453701257705688,0.06267781257629394,0.0013652920722961425
5,0.49456784725189207,0.7736311316490173,9.250640869140624e-06,0.17129800319671631,0.0852249026298523,0.0012952327728271485
6,0.6651516437530518,1.2045029759407044,8.881092071533203e-06,0.22191144227981568,0.12544939517974854,0.001563560962677002
7,0.8935014009475708,1.8884485006332397,9.644031524658204e-06,0.28807065486907957,0.15498132705688478,0.0013118267059326171
8,1.1412329077720642,2.563040006160736,1.7583370208740234e-05,0.37599155902862547,0.19329773187637328,0.001327824592590332
9,1.4014897704124452,3.4841917872428896,8.20159912109375e-06,0.4593005657196045,0.23585747480392455,0.0013541460037231445
10,1.821123194694519,4.731083643436432,8.296966552734374e-06,0.5495541334152222,0.28647608757019044,0.0013842463493347168
11,2.075543749332428,6.080373370647431,8.738040924072265e-06,0.6561063647270202,0.3361963152885437,0.001298379898071289
12,2.4508768558502196,8.07400357723236,8.153915405273438e-06,0.8035452008247376,0.41453043222427366,0.0013915777206420898
13,2.8971917986869813,10.18427642583847,1.10626220703125e-05,0.948875629901886,0.48811217546463015,0.0013433337211608888
14,3.3797001957893373,12.57420997619629,8.33272933959961e-06,1.1056149482727051,0.5713367342948914,0.0013276934623718262
15,3.8687458753585817,15.2671426653862,1.043081283569336e-05,1.2423309326171874,0.6658909440040588,0.001377439498901367
16,4.230177700519562,18.34483481645584,1.4150142669677735e-05,1.4493266105651856,0.7451539158821106,0.0012606024742126466
17,4.661129891872406,21.259244549274445,1.0478496551513673e-05,1.5426753401756286,0.8222342014312745,0.001390838623046875
18,5.318309497833252,25.03593029975891,1.608133316040039e-05,1.7647698879241944,0.9140424609184266,0.001464676856994629
19,5.859595763683319,29.797867226600648,9.059906005859375e-06,1.9376278519630432,1.0221986770629883,0.0013643026351928711
20,6.462314260005951,34.27829657793045,1.0502338409423827e-05,2.128829288482666,1.116451346874237,0.0014772891998291015
21,7.088298046588898,39.297588968276976,1.2350082397460937e-05,2.3721110224723816,1.2490418076515197,0.0014310002326965332
22,7.910839092731476,45.46999691724777,9.298324584960938e-06,2.57197425365448,1.3523554801940918,0.0013632059097290039
23,8.55421644449234,51.75035656690598,1.1837482452392578e-05,2.790474569797516,1.50727117061615,0.0014755725860595703
24,9.276387882232665,58.60346018075943,8.7738037109375e-06,3.166987860202789,1.6577402472496032,0.0014245986938476562
25,10.120247220993042,66.09602541923523,8.499622344970703e-06,3.348428952693939,1.7420878052711486,0.001384902000427246
